mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
0.10347,0.06383,-0.00321,0.19667,0.0018,0.00144
0.03977,0.06269,-0.06891,0.12863,0.00178,0.00171
0.14518,0.06584,0.03635,0.24546,0.00199,0.00151
-0.12345,0.0682,-0.22976,-0.01539,0.00173,0.00153
-0.00987,0.06461,-0.10083,0.10338,0.00232,0.00181
-0.01075,0.06404,-0.12033,0.08666,0.00204,0.00195
0.05442,0.06597,-0.05755,0.15213,0.00198,0.00177
-0.00702,0.0676,-0.11061,0.10601,0.00183,0.00265
0.06996,0.06336,-0.03205,0.16501,0.00208,0.0015
-0.13804,0.06711,-0.24624,-0.03637,0.00164,0.00132
0.0766,0.06309,-0.02157,0.17325,0.00163,0.00142
0.04466,0.06577,-0.05143,0.1509,0.00185,0.0016
0.04386,0.06423,-0.05662,0.14413,0.00192,0.00175
0.06832,0.06535,-0.03132,0.17084,0.00181,0.00173
-0.01634,0.05954,-0.11263,0.07368,0.00157,0.00194
0.08944,0.06343,-0.00891,0.19431,0.00166,0.00131
-0.03837,0.0657,-0.15118,0.05956,0.00185,0.00171
-0.00736,0.06384,-0.11277,0.08802,0.00167,0.00216
-0.08654,0.06429,-0.195,0.01064,0.00206,0.00157
0.01987,0.06825,-0.08888,0.12634,0.00219,0.00189
0.09821,0.06743,-0.01572,0.1967,0.00212,0.00156
-0.02123,0.06557,-0.11536,0.08466,0.00191,0.00173
-0.08863,0.06465,-0.18589,0.02112,0.0016,0.00156
0.10118,0.06204,0.00494,0.20268,0.00165,0.00126
0.00822,0.06268,-0.09694,0.10157,0.00171,0.00202
0.07275,0.06256,-0.03269,0.16408,0.00211,0.0015
-0.00557,0.06218,-0.10857,0.09202,0.0024,0.00178
0.05736,0.06933,-0.05849,0.16298,0.002,0.0017
0.03848,0.06078,-0.06672,0.12498,0.0016,0.00175
0.09131,0.0639,-0.00465,0.19596,0.00189,0.00145
-0.01413,0.06627,-0.1168,0.0883,0.00223,0.00184
0.05065,0.06614,-0.06136,0.14459,0.00212,0.00177
-0.09538,0.06543,-0.2054,0.00449,0.00182,0.00167
-0.05327,0.06587,-0.1644,0.04245,0.00171,0.00156
0.027,0.06411,-0.07294,0.12745,0.00175,0.00188
0.08356,0.06864,-0.02116,0.19817,0.0022,0.00178
0.0285,0.06642,-0.06989,0.14236,0.00235,0.00173
-0.02831,0.06728,-0.14559,0.06599,0.00203,0.00194
-0.08522,0.06992,-0.19565,0.0252,0.0018,0.00149
0.06867,0.06368,-0.02968,0.17391,0.00154,0.00154
0.03992,0.06518,-0.06805,0.13528,0.00216,0.00167
-0.06254,0.06413,-0.16948,0.03447,0.00179,0.0018
0.05626,0.06564,-0.04309,0.16388,0.00167,0.00145
0.04077,0.06236,-0.05654,0.14551,0.00194,0.00169
0.08888,0.06454,-0.01407,0.18858,0.00176,0.00139
0.02399,0.0691,-0.092,0.12636,0.00221,0.00197
0.02949,0.06459,-0.07506,0.12886,0.00157,0.00218
0.07367,0.06526,-0.03412,0.17581,0.00139,0.0017
0.03312,0.06539,-0.07744,0.12611,0.00208,0.00178
-0.07946,0.06652,-0.18265,0.031,0.00216,0.00167
-0.0712,0.06399,-0.17357,0.03801,0.00134,0.00154
0.06101,0.0668,-0.04379,0.16433,0.00212,0.00188
-0.07589,0.06569,-0.18987,0.01705,0.00177,0.00163
0.0274,0.06218,-0.07997,0.11859,0.00158,0.00194
-0.03097,0.06364,-0.13402,0.06529,0.00233,0.00197
-0.06495,0.06339,-0.16888,0.03103,0.00213,0.00158
0.04874,0.06542,-0.06737,0.13704,0.0023,0.00178
0.03717,0.06152,-0.06435,0.13125,0.0015,0.00175
0.12273,0.06576,0.01885,0.22905,0.00154,0.0013
-0.13826,0.06339,-0.24577,-0.0471,0.0017,0.0012
-0.03533,0.06613,-0.13578,0.07786,0.00216,0.00168
0.09877,0.06548,-0.00496,0.20141,0.00212,0.00153
0.10973,0.06686,0.00539,0.21318,0.00209,0.00161
-0.0073,0.06338,-0.10748,0.09485,0.00203,0.00176
